t_image_1,e_image_1,t_gd_1,e_gd_1,t_l-bfgs_1,e_l-bfgs_1,t_malbani_1,e_malbani_1,t_ours_1,e_ours_1,t_ours-64_1,e_ours-64_1,t_image_2,e_image_2,t_gd_2,e_gd_2,t_l-bfgs_2,e_l-bfgs_2,t_malbani_2,e_malbani_2,t_ours_2,e_ours_2,t_ours-64_2,e_ours-64_2,t_image_3,e_image_3,t_gd_3,e_gd_3,t_l-bfgs_3,e_l-bfgs_3,t_malbani_3,e_malbani_3,t_ours_3,e_ours_3,t_ours-64_3,e_ours-64_3,t_image_4,e_image_4,t_gd_4,e_gd_4,t_l-bfgs_4,e_l-bfgs_4,t_malbani_4,e_malbani_4,t_ours_4,e_ours_4,t_ours-64_4,e_ours-64_4,t_image_5,e_image_5,t_gd_5,e_gd_5,t_l-bfgs_5,e_l-bfgs_5,t_malbani_5,e_malbani_5,t_ours_5,e_ours_5,t_ours-64_5,e_ours-64_5
0.0004582116118399426,3.7695575,0.0012053356924194045,0.21761192,0.013538164742723374,4.2079722e-07,0.020012191786164684,7.388343e-05,0.00046130766227309194,0.011726655,0.013521577902969772,0.0003399131,0.0004800815406987178,6.641333,0.0011854012854330773,1.321348,0.01697686506717998,0.011233799,0.03513021611641826,0.027506795,0.00046571484299576173,0.12938814,0.0116872363341307,0.0032036721,0.0005105397864078571,13.343045,0.0012858960494299286,2.4627986,0.016255689854068417,0.064032815,0.04182265581496592,0.17716487,0.0005038536891474255,0.31365442,0.013527547737550256,0.008341119,0.000521512874036229,24.442947,0.0011983246727281117,3.5434082,0.016080699480205244,0.21311449,0.0454205790152108,0.9571298,0.0005230433160239564,0.49509987,0.012089930665679276,0.016847657,0.0005372837750307683,38.90614,0.0013315662082584044,4.607223,0.014687900133929881,0.43307677,0.05667400664284027,nan,0.0005768452138706509,0.6509879,0.013937673998464432,0.030117013
0.00045567649316840934,3.7695575,0.00121596380615873,0.20100401,0.014044568038911425,7.4689314e-07,0.020664967829361558,7.388343e-05,0.0004650988874491304,0.011724103,0.01398040058008129,0.00033990294,0.0004911989862697998,6.641333,0.0012026816206884437,1.1562085,0.017586756374221295,0.010169014,0.03651837671474952,0.02746342,0.00048104306486701325,0.1293553,0.012023582939956604,0.0031977298,0.0005131204638497106,13.343045,0.0013323952814431063,2.15732,0.016860012590020363,0.061187085,0.04331519294064492,0.1770738,0.0005277934379908922,0.3134466,0.014019851468703045,0.008300644,0.0005223082378340353,24.442947,0.0012299349895744983,3.148161,0.016704972359917258,0.20767787,0.04695562787154423,0.9561964,0.0005354417434095272,0.4988601,0.012506591635589887,0.016661672,0.0005389701764132561,38.90614,0.0013458818795458812,4.0950394,0.015292885319961768,0.42219362,0.05892815009990175,nan,0.0005889381519851407,0.65347135,0.014422724782821856,0.028070616
0.00045060928298958715,3.7695575,0.0012393531900098814,0.22235927,0.014452040244525831,4.2121283e-07,0.021318456843229278,7.388343e-05,0.00047277180384844547,0.0117215775,0.014387734598546687,0.0003399097,0.0004959796871491043,6.641333,0.0012373826775333976,1.3203738,0.01821637993861389,0.008811961,0.037604725071495135,0.027404575,0.0005020882335458217,0.12936601,0.012424828121272314,0.0031928718,0.0005105480712539117,13.343045,0.0013632182499859482,2.4641235,0.017524820095526854,0.058327135,0.04468575587130285,0.17696024,0.0005422831518642073,0.3147553,0.014439775410241313,0.008258925,0.0005196990421640553,24.442947,0.001239027218976324,3.5417037,0.017317472521681337,0.20124558,0.04851293176844983,0.9548074,0.0005578767811280808,0.49898893,0.012933662101360304,0.016313033,0.0005382276491395064,38.90614,0.0013638045731433001,4.607018,0.01584954604739323,0.41155908,0.06128327881119081,nan,0.0006000551789932486,0.65391517,0.014855875242501497,0.026138697
0.0004613248701539955,3.7695575,0.0012628026594341333,0.20717366,0.014922297518101655,4.2487025e-07,0.02200339411418619,7.388343e-05,0.0004898923774349636,0.011719103,0.014894377807255037,0.00033990436,0.0004921294947021774,6.641333,0.0012602020625657004,1.1586905,0.01888027857140904,0.0081692645,0.03882033519912511,0.027392304,0.0005223550537235236,0.12935618,0.012753622520083028,0.003189377,0.0005035191977429869,13.343045,0.0013847583298338577,2.155453,0.018091050532779523,0.05532806,0.04612504835905773,0.17697072,0.0005565600632689893,0.31548488,0.014889161251651656,0.008169865,0.000524141811998561,24.442947,0.0012929266659942058,3.1520562,0.0179410219413694,0.19581318,0.05001440182594317,0.95396197,0.0005769756971525826,0.49866396,0.013311741082995598,0.015971685,0.0005380784809988524,38.90614,0.0013894752119834135,4.0980744,0.01652418254142893,0.4023322,0.06346454214238163,nan,0.0006274320377103452,0.6568593,0.015338400208357987,0.024988564
0.00044000540015154654,3.7695575,0.001273540002144208,0.21961394,0.015383709450252355,4.2111074e-07,0.022712645212387934,7.388343e-05,0.0005074619472725316,0.011716643,0.015325135228257361,0.00033990273,0.0004789137000084988,6.641333,0.001282134947549951,1.3229553,0.01950496082992426,0.0075518205,0.04005963705546622,0.027386012,0.0005366457767252412,0.12936711,0.01315024296304078,0.0031865037,0.0005004324229999577,13.343045,0.001406884892261587,2.464155,0.018813470289709845,0.05242493,0.0475736620969006,0.1779564,0.0005810423908489092,0.31638703,0.01538884761859663,0.008005942,0.0005248748018472854,24.442947,0.0012749756154371427,3.5407705,0.018579709455869824,0.18959717,0.051573596000006154,0.95298237,0.0005861589444269027,0.50081706,0.013702838654363794,0.01569529,0.0005428899922740779,38.90614,0.0013968207537130052,4.605264,0.01712121350990076,0.39365226,0.06646816674619913,nan,0.0006490567618581865,0.66198707,0.015754786296747626,0.023786511
0.00045221910239862546,3.7695575,0.0013006506345866781,0.20632376,0.01585617011412978,4.2055171e-07,0.023343382032388556,7.388343e-05,0.0005248354572603213,0.011714259,0.015746606441015113,0.0003399363,0.0004923249015617849,6.641333,0.0013016209178770492,1.1557698,0.02011359860189259,0.007101329,0.04127076443151704,0.027582578,0.0005522371905556481,0.12935431,0.013524374977153326,0.0031837914,0.0005072981452768935,13.343045,0.0014170370597192752,2.15704,0.019388102370014947,0.05057687,0.04899526731377202,0.1779348,0.0005954445712767275,0.31776625,0.015762998941354453,0.007890756,0.0005295934319895293,24.442947,0.0013172533762907342,3.1517692,0.01924486458451221,0.18366565,0.053049491811543704,0.95190823,0.0006039172658430679,0.5024209,0.014074933824428756,0.015308146,0.0005330970588506066,38.90614,0.0014450242405624261,4.100516,0.017768121811594546,0.3850854,0.069387583986723,nan,0.0006540822710043617,0.6653061,0.01623857615133082,0.02370238
0.0004519216757367498,3.7695575,0.0013408442615764214,0.220353,0.016284880941467624,4.4706303e-07,0.02402318715716579,7.388343e-05,0.0005429890081452739,0.011711888,0.016217651699969013,0.00033991534,0.0004872881505372269,6.641333,0.0013425030882769663,1.3196582,0.020710499099056638,0.006797803,0.04249011968495325,0.027576102,0.0005724596923017608,0.12937649,0.013932885794534482,0.0031848128,0.0005092958854178765,13.343045,0.0014426623934247931,2.4643385,0.02000345985870808,0.048744556,0.05037674561608583,0.1778369,0.0006185548927169294,0.3183803,0.016207356757284807,0.007866262,0.0005247316536925999,24.442947,0.001320520172876838,3.539692,0.01984325477404387,0.17783707,0.054700065242858344,0.95044935,0.00063670378329698,0.5040714,0.014478526067021968,0.01501295,0.0005424956987013242,38.90614,0.0014800849624111185,4.601119,0.01841336179873906,0.3763958,0.07237811051475417,nan,0.0006824970211434577,0.66886675,0.01670131018119199,0.023529222
0.00045516948471777146,3.7695575,0.001339155078433188,0.20832096,0.016764537022848216,4.1634993e-07,0.024684211013040375,7.388343e-05,0.0005635848842794075,0.011709533,0.01659073940445004,0.00033990954,0.0004938555519994614,6.641333,0.0013536182307205828,1.1616234,0.021378554413760346,0.006289492,0.043685129160128004,0.02757464,0.0005789333877120433,0.12949999,0.014320247438569952,0.0031825744,0.0005061644303080227,13.343045,0.0014696925947043514,2.1614733,0.020732203739628727,0.047212493,0.051848618800951436,0.17777263,0.0006355443796907951,0.3178342,0.016679553118301556,0.007873094,0.0005239727750221001,24.442947,0.0013496655934057864,3.1555226,0.020483477342142058,0.17279176,0.05615153849856662,0.94895196,0.0006372478657202529,0.5053017,0.014898911285646525,0.014825583,0.0005417355360030862,38.90614,0.0014954732364276424,4.1041584,0.01900718331702852,0.36919028,0.07525254998555674,nan,0.0006963473758826564,0.67083573,0.017192678805939585,0.02292896
0.00043998691557707,3.7695575,0.001370459047262557,0.2228061,0.01720898204682661,4.171143e-07,0.02532829358741375,7.388343e-05,0.000570539723848924,0.011707229,0.01714836734712922,0.00033990535,0.0004920872439896422,6.641333,0.001356400517281145,1.3209978,0.021941820726663404,0.0055388235,0.04492069134222609,0.027567478,0.0005928411494408334,0.1298285,0.014708846925724564,0.0031823,0.0005059847532871313,13.343045,0.0015065230018559046,2.4618466,0.021331269714781748,0.045705415,0.05336738544283435,0.17762925,0.0006472376314257938,0.3178044,0.017090638739921685,0.007897169,0.0005181521771508935,24.442947,0.0013684537615294436,3.5391033,0.02108610445533746,0.16665415,0.0577536945015059,0.9475757,0.0006539383197336324,0.5080072,0.015289923032978549,0.014749362,0.0005263989858794957,38.90614,0.0015238387960208846,4.5999403,0.019631804714445027,0.36311182,0.07807220801478253,nan,0.0007278860827209428,0.67423284,0.017644293438809525,0.023193767
0.00045157917683744537,3.7695575,0.001395010728438917,0.2098285,0.017692611442679272,4.3927184e-07,0.026044118058468617,7.388343e-05,0.0005869338535537411,0.011704948,0.017476093562852058,0.00033994552,0.00048393396101891996,6.641333,0.0014083645327316065,1.1565809,0.02261578648550702,0.0047522294,0.04612275477099632,0.027562002,0.0006265286928641477,0.12970664,0.015045100924159798,0.0031784512,0.0005106084086998764,13.343045,0.0015354727107333018,2.1595287,0.021990046014876235,0.044003945,0.05463524260059265,0.1775139,0.0006615054018496135,0.31742603,0.017546539077136134,0.007849256,0.0005224635133220415,24.442947,0.0013862297777086498,3.1547189,0.02169467739960445,0.16188575,0.05928595041124417,0.94689286,0.0006621579612838104,0.5103724,0.015646622197236865,0.014773155,0.0005372081364538254,38.90614,0.001561511976977012,4.105707,0.02026543421338179,0.35641405,0.08110934249790651,nan,0.0007308336037344166,0.6757435,0.018131566061638293,0.022978278
0.00045335557183716444,3.7695575,0.001403886162692548,0.22236936,0.018168646692564443,4.1810102e-07,0.026670565856953286,7.388343e-05,0.0006005427341442555,0.011702708,0.0179336049286316,0.00033990399,0.0004965950019790658,6.641333,0.0013930653455401106,1.3217142,0.023230517500944965,0.0044710375,0.047481044100797065,0.027551401,0.000635038220822545,0.12964326,0.015449310142679936,0.0031762305,0.0005061587417232139,13.343045,0.0015635833987034857,2.4628496,0.02253028221228825,0.042822067,0.05606075748634924,0.17735319,0.0006745548642938957,0.31716266,0.018001630365782017,0.0078041214,0.0005242243962794809,24.442947,0.0014242578175617383,3.5380924,0.022364898025989535,0.15901048,0.0606836825276592,0.94510406,0.0006941634447347106,0.5117721,0.016124158188634153,0.014748429,0.0005343484521477616,38.90614,0.0015648433604344193,4.5998282,0.02089581292987402,0.34995082,0.08401406185668228,nan,0.0007605471595888957,0.6788139,0.018571223338533727,0.02275862
0.0004556205838619332,3.7695575,0.001419626289596116,0.21267796,0.018565523519978994,4.1963983e-07,0.02738607774122751,7.388343e-05,0.0006138355612887867,0.011700493,0.018471780114175218,0.0003399211,0.0005007918620082949,6.641333,0.0014200086671626194,1.1609225,0.02388558445797701,0.003990052,0.04858627464522475,0.027539853,0.0006581728085376589,0.1296923,0.015857288359963733,0.0032096705,0.000497076343828147,13.343045,0.001579924879129976,2.1629894,0.023151510185562076,0.0412681,0.05757686795633553,0.17720385,0.0006886289421735066,0.31698513,0.018442058927113456,0.007804351,0.000522782997594082,24.442947,0.0014230099477073445,3.1577077,0.023185236416091878,0.15627979,0.0623141350307768,0.9431159,0.0007023813464246424,0.51280093,0.016472740520091195,0.014769749,0.0005299173774297482,38.90614,0.0013961268467163402,4.108789,0.021521938868266133,0.34356925,0.0869057753123343,nan,0.0007725479582524193,0.6817412,0.0190175087399049,0.022482576
0.00045531010371632877,3.7695575,0.0014437596181274526,0.22328487,0.01901072156432617,4.144662e-07,0.028006043744140435,7.388343e-05,0.0006509872310063137,0.01169831,0.018960952463094146,0.00033992404,0.00048600339312438985,6.641333,0.0014378084475673467,1.320784,0.024479428715338664,0.0039201383,0.049806616656548744,0.027522668,0.0006670368020090141,0.12970525,0.0162286541299961,0.00319008,0.0005177596669943471,13.343045,0.0012864229978295043,2.4624064,0.023756430070248562,0.04025688,0.0587244897581903,0.17700996,0.0006944486134286438,0.31725845,0.0186345525631415,0.0078021395,0.0005260325846029446,24.442947,0.001437544241580846,3.537844,0.02354940771058734,0.15333042,0.06394761319970713,0.94091445,0.0007254914667324296,0.5139313,0.01686702141571524,0.014670218,0.0005410044516736109,38.90614,0.0013142999371546986,4.5982366,0.022100568757325943,0.33945137,0.09010366978389876,nan,0.0007782147436768615,0.6832948,0.019508304376920155,0.022329845
0.00045145861074394946,3.7695575,0.0014557286325808882,0.2122943,0.01952578049884843,4.1584147e-07,0.02864468726994736,7.388343e-05,0.0006489455210144764,0.011696158,0.01926001617435499,0.00033994153,0.0004876272932825876,6.641333,0.0014655947958817706,1.1594228,0.02508642197187458,0.0037205997,0.05128815555612424,0.027502626,0.0006654122612505619,0.1296942,0.016649811275502933,0.0031896338,0.0005062354862789756,13.343045,0.0012968184990043354,2.1634467,0.024234072443297398,0.03909907,0.059965608613232954,0.17682959,0.0007125127977092884,0.31803817,0.01905715281310092,0.007801131,0.0005171976833870368,24.442947,0.0014733377875693675,3.1564698,0.024271441788213062,0.15044315,0.06538744045454743,0.9393802,0.0007508373546879739,0.5165362,0.01726068832279582,0.014675755,0.0005415856401336246,38.90614,0.001319794969882683,4.110763,0.022737407942102956,0.33559722,0.09325516171354267,nan,0.0008077129151539079,0.6879986,0.01992833813286519,0.0216246
0.0004541906624466979,3.7695575,0.0014858673154542754,0.22592515,0.02008749435689034,4.1704087e-07,0.029411267354485713,7.388343e-05,0.0006621698981450338,0.011694036,0.01971728283712374,0.00033993644,0.0004960875632906599,6.641333,0.0014972908021216944,1.3204126,0.025677045882080814,0.0035297743,0.052236232816773864,0.027477996,0.0006970171900133468,0.12970163,0.01695706701854111,0.003174912,0.0005113106887188873,13.343045,0.0013486580690036394,2.4614913,0.024725999944244646,0.037884187,0.061252077354583885,0.17661169,0.0007377037288720852,0.31770343,0.019517054962759305,0.007795162,0.0005177173292696742,24.442947,0.0014811808585488639,3.5371807,0.024834174855745263,0.14766489,0.06680991631500156,0.93788946,0.0007697274501136106,0.51751864,0.017684822877303562,0.0146650085,0.0005355860255824935,38.90614,0.0013659858497059238,4.595919,0.023289712917591847,0.32976806,0.09649983798652621,nan,0.0008172773330006748,0.68861806,0.020409368173152743,0.020603795
0.00044672260170669427,3.7695575,0.001502136054265845,0.21505682,0.020413180656864174,4.1759884e-07,0.029991518884032432,7.388343e-05,0.000678584884569448,0.0116919475,0.02021999079734087,0.00033991883,0.0005013613451238988,6.641333,0.0015105121575761586,1.1620361,0.026393488683139104,0.0032889298,0.0534113916435412,0.027444052,0.0006994245044022266,0.1296909,0.017351732702559925,0.0031741536,0.0005125772528782752,13.343045,0.001341067246593801,2.1616027,0.025415585429540703,0.036351055,0.06276104375553716,0.17640613,0.0007539243034220168,0.31838447,0.019913708513403044,0.007796113,0.0005185383835674397,24.442947,0.0015369310704492298,3.1591287,0.0254444985983095,0.1450396,0.06839783821487799,0.9356305,0.0007657743381402854,0.5171874,0.018045004916909548,0.014754194,0.0005409028231598702,38.90614,0.001369382152583317,4.113047,0.024009562330320477,0.3257387,0.09976772601450128,nan,0.0008446464997084279,0.69219583,0.020841003571903067,0.020419685
0.00045287159530978116,3.7695575,0.0015481808362528683,0.22441022,0.020896599298742203,4.143501e-07,0.030527639184479736,7.388343e-05,0.0007022703492880932,0.011689869,0.0207269224022249,0.00033991985,0.0004929818231446136,6.641333,0.001550282062979282,1.3233843,0.02701202684048829,0.003191821,0.054696785487301114,0.027394217,0.0007223944572864899,0.12969734,0.017761388812879367,0.0031736328,0.0005037547696015931,13.343045,0.0013693534444152776,2.4648695,0.026012661828592954,0.03565261,0.06411518165675391,0.1762044,0.0007567831527142386,0.31754622,0.02037563811422193,0.0077905133,0.0005147503527114167,24.442947,0.0015219504489962545,3.5371594,0.026083624574156212,0.14156987,0.06989223054510409,0.93331254,0.0007845629798747333,0.51954085,0.01846704703606,0.014625581,0.0005393154034058431,38.90614,0.0013919791410277997,4.596851,0.02467984559812716,0.322084,0.10289434981199778,nan,0.0008709953138438453,0.69409627,0.02129494854348845,0.020291593
0.00045827120086843414,3.7695575,0.001551934843284211,0.2156109,0.02129305495680975,4.194123e-07,0.030912332772277295,7.388343e-05,0.0007084568195943055,0.0116878385,0.021140843742926206,0.00033993775,0.0004923756171649854,6.641333,0.0015695284091468368,1.1588292,0.027568616560061595,0.00292136,0.055873509042430665,0.02734367,0.000739204745972529,0.12968792,0.018126965918345377,0.0031739282,0.0005063350867213947,13.343045,0.0013827166086994112,2.1633718,0.026664130299884292,0.03508005,0.06548315044159868,0.17609128,0.0007849594418325329,0.3175365,0.020897309344062316,0.007791457,0.0005184041579819417,24.442947,0.0015593097684239703,3.1576731,0.026679471299783993,0.13873376,0.0714497742459311,0.9306534,0.0008143407376150467,0.51947594,0.018830723357054272,0.014669308,0.0005316173471676719,38.90614,0.0014096693661330001,4.1133194,0.025292629585601387,0.31907603,0.10629640211284694,nan,0.0008881483595884804,0.69769084,0.021727573986364795,0.020242112
0.000453782747133768,3.7695575,0.0016015848583940948,0.22487116,0.021868021428651574,4.1446518e-07,0.031313992388147326,7.388343e-05,0.0007277436402593075,0.011685819,0.021487606526352464,0.0003399296,0.000494516027010312,6.641333,0.001570838795875066,1.3202691,0.028269007584146626,0.0028214462,0.0571852125876051,0.027343038,0.0007502358433058751,0.1296931,0.01851121312988523,0.0031736598,0.0005165289617143572,13.343045,0.0014161404841912112,2.4609861,0.02734554108631398,0.034547098,0.06693347752692977,0.17606977,0.0008083206095699487,0.31897506,0.02130964317225984,0.0077879787,0.0005162439007212274,24.442947,0.0015582451632944869,3.5366454,0.02735201702952119,0.13645212,0.07296593118558771,0.92763513,0.0008263910788643572,0.5185335,0.01923588386404195,0.014646513,0.0005352207025945452,38.90614,0.0014117829432943837,4.5962925,0.0258547735117775,0.31537238,0.10943089441529343,nan,0.0009051242478391421,0.6968204,0.022246084526912974,0.020257743
0.00044759158598857803,3.7695575,0.001600494320038706,0.21541555,0.022267048771027476,4.2083914e-07,0.031794240054607924,7.388343e-05,0.000731915137298139,0.011683809,0.021937758586968163,0.00033994796,0.0005025685507238709,6.641333,0.0016045093774196826,1.1643662,0.02888525385642424,0.002664703,0.05840105712912711,0.02734317,0.0007732054182893729,0.12968485,0.01888684507259833,0.0031726146,0.0005040167052897492,13.343045,0.0014131356894005356,2.1638086,0.027934736928104293,0.033988934,0.06842674194569034,0.17651558,0.0008104766208478914,0.31818405,0.021674410200544763,0.0077959867,0.0005244169398876173,24.442947,0.0015971702207046162,3.160137,0.028007377742324025,0.13389121,0.07441827384089784,0.92401534,0.0008466898781646575,0.5202342,0.019616745543899018,0.014705989,0.0005380758212579946,38.90614,0.0014321319497123894,4.114967,0.026700557929663252,0.3119904,0.11252603632664042,nan,0.0009266982774383256,0.69765955,0.022742770073403203,0.020271838
0.00045327230953677957,3.7695575,0.001594585925157714,0.22718896,0.022747678216546774,4.1462553e-07,0.03219893554258825,7.388343e-05,0.0007346769027145846,0.011681862,0.022422391513828188,0.00033992284,0.0004894648090038183,6.641333,0.0016311359979944036,1.3214774,0.02947675252632637,0.0024921095,0.05962663628327262,0.02734309,0.0007893585288464757,0.12968887,0.019280479483838594,0.003172878,0.0005054279691539705,13.343045,0.0014256873734162323,2.460177,0.028465016788270854,0.033465825,0.06981882111701583,0.17650025,0.0008416194455930963,0.31678852,0.02214521559986419,0.0077941986,0.0005273107725827555,24.442947,0.0015986028748531161,3.5367055,0.028606583884850677,0.13122138,0.07601898224425636,0.9204524,0.0008605598214115682,0.51920277,0.020035863885589478,0.0146132605,0.0005467929917254619,38.90614,0.0014728231848816255,4.5951643,0.02712609429810462,0.3080884,0.11578814870112443,nan,0.0009418253285610782,0.6977759,0.02318886157091973,0.02024407
0.0004547380376939795,3.7695575,0.0016372616085656255,0.21815836,0.023252548044547437,4.1576763e-07,0.03270453518489376,7.388343e-05,0.0007620916601403483,0.011679929,0.02289127484296582,0.00033992756,0.0004919418651677136,6.641333,0.0016413061501558072,1.1588472,0.030071673660339523,0.0024837386,0.060836412957204246,0.027343085,0.0008108533157168754,0.12968165,0.019611627607040907,0.0031725736,0.000504085937248809,13.343045,0.0014621050478225307,2.1645916,0.029218820412643256,0.03301715,0.07119301635705468,0.17649804,0.000861182751549807,0.3195169,0.0226404315592455,0.0077969534,0.0005223948094062507,24.442947,0.0016313975342782214,3.1584713,0.029272724302219492,0.13015442,0.07757589787278059,0.9164439,0.0008877672337195171,0.51776123,0.02040940638731367,0.014607343,0.0005501335644595591,38.90614,0.0014958099055636142,4.115609,0.02779804276568549,0.3047092,0.11897988405544312,nan,0.0009707436351039047,0.69860196,0.023622827715839127,0.020204853
0.0004468568467169202,3.7695575,0.0016308802911246727,0.22573563,0.023707949574704148,4.13612e-07,0.03307123168571187,7.388343e-05,0.0007892787349909277,0.011678005,0.02332627958717889,0.00033990818,0.00048352078015783,6.641333,0.0016594235978554933,1.3219664,0.030790683214685748,0.0021331052,0.06204926155707134,0.027343022,0.0008148941568464839,0.12968498,0.020069367601536214,0.0031721464,0.0005129231528678377,13.343045,0.0014736181414253743,2.4629114,0.02981325351533347,0.032292366,0.07258012701557683,0.17647761,0.0008696224164284233,0.31881326,0.023029967956244946,0.007784208,0.0005198612255709512,24.442947,0.001660175193134429,3.5362394,0.02992724702760045,0.12847541,0.07903108365800497,0.91278285,0.0008893123458671783,0.5198736,0.020836595440882125,0.014607305,0.0005362565897438409,38.90614,0.0015055818094572586,4.5943985,0.02837375965900719,0.3021892,0.12240394820193094,nan,0.0009952312994449001,0.70096254,0.02403877282881045,0.020253705
0.0004539887694409117,3.7695575,0.0016736408324380006,0.21852128,0.02418709015972646,4.1558022e-07,0.03359059571521357,7.388343e-05,0.0008027750628534704,0.011676112,0.023730935858163448,0.00033991,0.0004911011710064486,6.641333,0.0016788266748522542,1.1627605,0.03142547681761373,0.0020126826,0.06342492398606348,0.027343,0.0008464936529884913,0.12967856,0.020445053114755345,0.0031722055,0.0005053570837148332,13.343045,0.001486629783575024,2.1629522,0.03034131547236549,0.03156508,0.07407802951721741,0.17646836,0.0008776543597092054,0.31864247,0.02351109031587839,0.007786233,0.0005241105567131724,24.442947,0.0016758399180003575,3.1607878,0.030473015197951876,0.12725255,0.08057695145752015,0.90848005,0.0009158073755513344,0.51921576,0.021201734575775587,0.0146058295,0.0005361568491373743,38.90614,0.001507561432563567,4.116976,0.02905329538708819,0.3004364,0.12547385015558185,nan,0.001009989355574362,0.70301443,0.024522419428519373,0.020212771
0.0004574612664457943,3.7695575,0.0016992333564142296,0.22565328,0.024779364657920917,4.1507812e-07,0.033983639117130746,7.388343e-05,0.0008189272420048448,0.01167424,0.02415235304007573,0.00033990777,0.0004934777018580852,6.641333,0.0016987762288689348,1.3210537,0.032091105483206255,0.0022812763,0.06448195248542886,0.027342953,0.0008504128267190286,0.129681,0.020832351946072386,0.0031715096,0.0005118025989504531,13.343045,0.0015173683315848133,2.4597805,0.0309896703859392,0.029995855,0.07558196791547485,0.17644468,0.0009147500144151439,0.31773,0.0239919261441433,0.0077845966,0.0005208815645393251,24.442947,0.0017008563348624322,3.53634,0.03111882922904832,0.12519808,0.08213273953047714,0.90491134,0.0009388332302582317,0.51801306,0.021601395611651242,0.014608182,0.0005355731664125674,38.90614,0.0015387271778724554,4.5938644,0.029690267285332084,0.2972511,0.12866915655322372,nan,0.0010185691407116663,0.7035075,0.025015808284349208,0.020185834
0.00045516830774223696,3.7695575,0.0017130838067137767,0.21776168,0.02510190317074635,4.155698e-07,0.03435228556960023,7.388343e-05,0.0008330716199873546,0.011672409,0.024598064574612572,0.0003399237,0.0004922941636926095,6.641333,0.0017367615775770642,1.1611094,0.03268286221594151,0.0022073213,0.06568643668433652,0.027342904,0.0008690012208784798,0.12967554,0.02120309774431267,0.0031710952,0.0005115099698637745,13.343045,0.0015259544483020103,2.1641479,0.031568132239460416,0.028860692,0.07691051442941119,0.17642023,0.0009336271928457011,0.31901973,0.02436797879968903,0.007784326,0.0005243432764296553,24.442947,0.001715009047716324,3.1590753,0.03187372228962236,0.12404556,0.08360441139998978,0.9003902,0.0009603846610157883,0.5197569,0.021965200718425747,0.01461035,0.0005391633662761056,38.90614,0.0015722042850019147,4.117044,0.030208131301748965,0.29547215,0.13197328635557953,nan,0.001047671978877458,0.70490885,0.02550581931302856,0.020157289
0.00046208923386542925,3.7695575,0.001738825929284628,0.22785416,0.025515967885231864,4.148923e-07,0.03470371832538928,7.388343e-05,0.0008437259304503511,0.011670584,0.02514330179796421,0.00033992532,0.0004902027044278969,6.641333,0.0017378840912964995,1.3201867,0.03329996854133372,0.002189814,0.06713580528240917,0.027342888,0.0008901467677372109,0.12967734,0.02155172831345616,0.0031715978,0.0005061013760111694,13.343045,0.0015606150917342998,2.4619148,0.03227219728786233,0.028432813,0.0783767357269036,0.17638198,0.0009467265726998449,0.31904182,0.02481901632854715,0.007782463,0.0005248465564634118,24.442947,0.0017409371387080424,3.535881,0.03235981501472582,0.12292968,0.0851545689710682,0.89661247,0.0009890130456936146,0.51925135,0.022449327799092447,0.014621978,0.000538066060980782,38.90614,0.0016236355142401797,4.5938053,0.03083305035584739,0.2924377,0.13518035650153512,nan,0.0010695512228578862,0.70660347,0.02589551436914397,0.020134825
0.00045619968970173167,3.7695575,0.001741726242022456,0.21995375,0.025965999971543037,4.1796415e-07,0.03515060314675793,7.388343e-05,0.0008538387177146172,0.011668789,0.02569392281418134,0.00033991938,0.0004947950390134273,6.641333,0.001760077142406122,1.1627562,0.03397254169852074,0.0021501402,0.06814179864179874,0.027342847,0.0008960914214174928,0.12967226,0.02192856810122196,0.0031718211,0.0005136473689926789,13.343045,0.0016964444318520173,2.1640627,0.032927476800978184,0.028096085,0.07984836515637914,0.17633629,0.0009635767134272361,0.31916332,0.025379603886644224,0.00778488,0.0005259888888602811,24.442947,0.001763347298838198,3.1614006,0.0329484768461303,0.122085914,0.08666797619745402,0.89214754,0.0009929622348863632,0.51859576,0.022796875714058324,0.014625369,0.0005361995545681566,38.90614,0.0016180634780154962,4.118758,0.031445921927557456,0.28902423,0.13838057032719786,nan,0.0010967323848744856,0.7063555,0.026388567755930126,0.020122774
0.0004439406334256221,3.7695575,0.0017626100071439787,0.22620247,0.02638564477342048,4.13036e-07,0.0356077504726792,7.388343e-05,0.0008688835192837619,0.011667002,0.02606554548755022,0.00033992238,0.0004964040081415858,6.641333,0.001787109235418029,1.3228197,0.03452520828494536,0.0021122498,0.0694549819155197,0.027342834,0.0009068745635616194,0.12967344,0.02232732482952997,0.0031718966,0.0005070761288516224,13.343045,0.0016893997000131226,2.4613972,0.03350000782603664,0.027606364,0.08117820943007246,0.17628834,0.0009858569352987356,0.31880525,0.025681539982490776,0.0077809673,0.0005171674771367439,24.442947,0.0017876687155637357,3.5359485,0.03368496875544744,0.120869026,0.08825405900133775,0.8884059,0.00100920987054373,0.52099496,0.02313006129947358,0.014625162,0.0005389859210200874,38.90614,0.001573938120189788,4.5927424,0.03205673331394791,0.2856797,0.14151387585692907,nan,0.0011242651088396087,0.7074213,0.026853523955547385,0.020141695
